URL;URLLength;Domain;DomainLength;IsDomainIP;TLD;URLSimilarityIndex;CharContinuationRate;TLDLegitimateProb;URLCharProb;TLDLength;NoOfSubDomain;HasObfuscation;NoOfObfuscatedChar;ObfuscationRatio;NoOfLettersInURL;LetterRatioInURL;NoOfDegitsInURL;DegitRatioInURL;NoOfEqualsInURL;NoOfQMarkInURL;NoOfAmpersandInURL;NoOfOtherSpecialCharsInURL;SpacialCharRatioInURL;IsHTTPS;LineOfCode;LargestLineLength;HasTitle;Title;DomainTitleMatchScore;URLTitleMatchScore;HasFavicon;Robots;IsResponsive;NoOfURLRedirect;NoOfSelfRedirect;HasDescription;NoOfPopup;NoOfiFrame;HasExternalFormSubmit;HasSocialNet;HasSubmitButton;HasHiddenFields;HasPasswordField;Bank;Pay;Crypto;HasCopyrightInfo;NoOfImage;NoOfCSS;NoOfJS;NoOfSelfRef;NoOfEmptyRef;NoOfExternalRef;label;IP;DNS;Reverse DNS;n_dns;City;Region;Country;Org;Postal;Timezone;Hostname;Latitude;Longitude
https://www.enerjoy.life;23.0;www.enerjoy.life;16.0;0.0;life;100.0;1.0;0.0002548;0.054130147;4.0;1.0;0.0;0.0;0.0;10.0;0.435;0.0;0.0;0.0;0.0;0.0;1.0;0.043;1.0;849.0;1820.0;1.0;enerjoy;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;28.0;21.0;24.0;37.0;0.0;45.0;1.0;3.160.132.14;www.enerjoy.life;server-3-160-132-14.lis50.r.cloudfront.net;0;Lisbon;Lisbon;PT;AS16509 Amazon.com, Inc.;1000-001;Europe/Lisbon;server-3-160-132-14.lis50.r.cloudfront.net;38.7167;-9.1333
https://www.qatargenome.org.qa;29.0;www.qatargenome.org.qa;22.0;0.0;qa;100.0;0.8;6.08e-05;0.060330773;2.0;2.0;0.0;0.0;0.0;15.0;0.517;0.0;0.0;0.0;0.0;0.0;2.0;0.069;1.0;2124.0;854.0;1.0;atargenomeorg;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;94.0;2.0;1.0;115.0;6.0;8.0;1.0;13.107.246.64;www.qatargenome.org.qa;;0;Redmond;Washington;US;AS8075 Microsoft Corporation;98052;America/Los_Angeles;;47.674;-122.1215
https://www.idigbio.org;22.0;www.idigbio.org;15.0;0.0;org;100.0;1.0;0.0799628;0.059766578;3.0;1.0;0.0;0.0;0.0;9.0;0.409;0.0;0.0;0.0;0.0;0.0;1.0;0.045;1.0;711.0;7533.0;1.0;idigbio;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;44.0;49.0;29.0;56.0;0.0;22.0;1.0;128.227.246.163;www.idigbio.org;;0;Gainesville;Florida;US;AS6356 University of Florida;32601;America/New_York;;29.6516;-82.3248
https://www.energy-community.org;31.0;www.energy-community.org;24.0;0.0;org;100.0;0.625;0.0799628;0.060297592;3.0;1.0;0.0;0.0;0.0;17.0;0.548;0.0;0.0;0.0;0.0;0.0;2.0;0.065;1.0;3776.0;1103.0;1.0;energy-community;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;45.0;1.0;20.0;171.0;75.0;11.0;1.0;104.21.78.91;www.energy-community.org;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.tcdsu.org;20.0;www.tcdsu.org;13.0;0.0;org;100.0;1.0;0.0799628;0.058571081;3.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;1029.0;2517.0;1.0;tcdsu;100.0;100.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;18.0;5.0;15.0;91.0;4.0;29.0;1.0;107.180.21.14;www.tcdsu.org;14.21.180.107.host.secureserver.net;0;Ashburn;Virginia;US;AS400754 GoDaddy.com, LLC;20147;America/New_York;14.21.180.107.host.secureserver.net;39.0437;-77.4875
https://www.biomagazin.de;24.0;www.biomagazin.de;17.0;0.0;de;100.0;1.0;0.0326503;0.054307626;2.0;1.0;0.0;0.0;0.0;11.0;0.458;0.0;0.0;0.0;0.0;0.0;1.0;0.042;1.0;2414.0;1592.0;1.0;biomagazin;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0;3.0;3.0;172.0;19.0;34.0;1.0;89.238.64.72;www.biomagazin.de;72.64.238.89.in-addr.arpa.manitu.net;0;Sankt Wendel;Saarland;DE;AS34240 manitu GmbH;66606;Europe/Berlin;72.64.238.89.in-addr.arpa.manitu.net;49.4663;7.1681
https://att-104569.weeblysite.com/;33.0;att-104569.weeblysite.com;25.0;0.0;com;66.69538462;0.80952381;0.5229071;0.044014391;3.0;1.0;0.0;0.0;0.0;16.0;0.485;6.0;0.182;0.0;0.0;0.0;3.0;0.091;1.0;13.0;101.0;1.0;att-104569weeblysite;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;att-104569.weeblysite.com/;;0;;;;;;;;;
https://www.interislander.co.nz;30.0;www.interislander.co.nz;23.0;0.0;nz;100.0;0.875;0.0019933;0.065186719;2.0;2.0;0.0;0.0;0.0;16.0;0.533;0.0;0.0;0.0;0.0;0.0;2.0;0.067;1.0;1832.0;480.0;1.0;iterisladerco;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;38.0;3.0;7.0;105.0;0.0;21.0;1.0;3.105.119.103;www.interislander.co.nz;ec2-3-105-119-103.ap-southeast-2.compute.amazonaws.com;0;Sydney;New South Wales;AU;AS16509 Amazon.com, Inc.;1001;Australia/Sydney;ec2-3-105-119-103.ap-southeast-2.compute.amazonaws.com;-33.8678;151.2073
https://www.reflectionofsanity.com;33.0;www.reflectionofsanity.com;26.0;0.0;com;100.0;1.0;0.5229071;0.063444615;3.0;1.0;0.0;0.0;0.0;20.0;0.606;0.0;0.0;0.0;0.0;0.0;1.0;0.03;1.0;2614.0;7353.0;1.0;reflectionofsanity;100.0;100.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;33.0;7.0;18.0;119.0;1.0;138.0;1.0;104.207.144.93;www.reflectionofsanity.com;104.207.144.93.vultrusercontent.com;0;Miami;Florida;US;AS20473 The Constant Company, LLC;33142;America/New_York;104.207.144.93.vultrusercontent.com;25.813;-80.232
https://www.fernandoalonso.com;29.0;www.fernandoalonso.com;22.0;0.0;com;100.0;1.0;0.5229071;0.069572626;3.0;1.0;0.0;0.0;0.0;16.0;0.552;0.0;0.0;0.0;0.0;0.0;1.0;0.034;1.0;638.0;2562.0;1.0;fernandoalonso;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;27.0;11.0;13.0;46.0;1.0;55.0;1.0;89.248.106.157;www.fernandoalonso.com;host.madvanced.com;0;Madrid;Madrid;ES;AS48348 Cloud Builders SA;28004;Europe/Madrid;host.madvanced.com;40.4165;-3.7026
https://www.acsa-arch.org;24.0;www.acsa-arch.org;17.0;0.0;org;100.0;0.555555556;0.0799628;0.069624891;3.0;1.0;0.0;0.0;0.0;10.0;0.417;0.0;0.0;0.0;0.0;0.0;2.0;0.083;1.0;1863.0;9381.0;1.0;acsa-arch;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;72.0;34.0;53.0;161.0;0.0;198.0;1.0;52.6.185.147;www.acsa-arch.org;smtp.acsa.matrixmaxx.com;0;Ashburn;Virginia;US;AS14618 Amazon.com, Inc.;20147;America/New_York;smtp.acsa.matrixmaxx.com;39.0437;-77.4875
https://www.southlandcasino.com;30.0;www.southlandcasino.com;23.0;0.0;com;100.0;1.0;0.5229071;0.064075127;3.0;1.0;0.0;0.0;0.0;17.0;0.567;0.0;0.0;0.0;0.0;0.0;1.0;0.033;1.0;1122.0;1903.0;1.0;southlandcasino;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;110.0;3.0;4.0;99.0;0.0;22.0;1.0;141.193.213.20;www.southlandcasino.com;;0;Austin;Texas;US;AS209242 Cloudflare London, LLC;78701;America/Chicago;;30.2672;-97.7431
https://www.7marvels.co.uk;25.0;www.7marvels.co.uk;18.0;0.0;uk;100.0;0.818181818;0.028555;0.055642237;2.0;2.0;0.0;0.0;0.0;10.0;0.4;1.0;0.04;0.0;0.0;0.0;2.0;0.08;1.0;2319.0;9381.0;1.0;7marvelsco;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;49.0;8.0;47.0;149.0;2.0;144.0;1.0;18.134.203.120;www.7marvels.co.uk;ec2-18-134-203-120.eu-west-2.compute.amazonaws.com;0;London;England;GB;AS16509 Amazon.com, Inc.;E1W;Europe/London;ec2-18-134-203-120.eu-west-2.compute.amazonaws.com;51.5085;-0.1257
https://www.secrethitler.com;27.0;www.secrethitler.com;20.0;0.0;com;100.0;1.0;0.5229071;0.066898846;3.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;10022.0;2121.0;1.0;secrethitler;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;4.0;1.0;0.0;0.0;1.0;35.156.224.161;www.secrethitler.com;ec2-35-156-224-161.eu-central-1.compute.amazonaws.com;0;Frankfurt am Main;Hesse;DE;AS16509 Amazon.com, Inc.;60306;Europe/Berlin;ec2-35-156-224-161.eu-central-1.compute.amazonaws.com;50.1155;8.6842
https://perte-dimension.web.app/;31.0;perte-dimension.web.app;23.0;0.0;app;60.36546944;0.526315789;0.001502;0.057849216;3.0;1.0;0.0;0.0;0.0;20.0;0.645;0.0;0.0;0.0;0.0;0.0;3.0;0.097;1.0;108.0;8125.0;1.0;perte-dimensionweb;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;;perte-dimension.web.app/;;0;;;;;;;;;
https://www.groupfacilitation.net;32.0;www.groupfacilitation.net;25.0;0.0;net;100.0;1.0;0.0384199;0.060530096;3.0;1.0;0.0;0.0;0.0;19.0;0.594;0.0;0.0;0.0;0.0;0.0;1.0;0.031;1.0;244.0;1074.0;1.0;groupfacilitation;100.0;100.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;1.0;0.0;5.0;1.0;50.87.184.207;www.groupfacilitation.net;box2553.bluehost.com;0;Provo;Utah;US;AS46606 Unified Layer;84601;America/Denver;box2553.bluehost.com;40.2338;-111.6585
https://www.kiteman.co.uk;24.0;www.kiteman.co.uk;17.0;0.0;uk;100.0;0.8;0.028555;0.06317411;2.0;2.0;0.0;0.0;0.0;10.0;0.417;0.0;0.0;0.0;0.0;0.0;2.0;0.083;1.0;758.0;399.0;1.0;kitemanco;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;6.0;11.0;35.0;2.0;1.0;1.0;35.214.19.215;www.kiteman.co.uk;215.19.214.35.bc.googleusercontent.com;0;London;England;GB;AS15169 Google LLC;E1W;Europe/London;215.19.214.35.bc.googleusercontent.com;51.5085;-0.1257
https://www.libertarian.ca;25.0;www.libertarian.ca;18.0;0.0;ca;100.0;1.0;0.0101825;0.062872535;2.0;1.0;0.0;0.0;0.0;12.0;0.48;0.0;0.0;0.0;0.0;0.0;1.0;0.04;1.0;6816.0;1557.0;1.0;libertarian;100.0;100.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;14.0;70.0;0.0;12.0;1.0;162.159.128.45;www.libertarian.ca;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.gumtree.com.au;25.0;www.gumtree.com.au;18.0;0.0;au;100.0;0.727272727;0.0100856;0.066957378;2.0;2.0;0.0;0.0;0.0;11.0;0.44;0.0;0.0;0.0;0.0;0.0;2.0;0.08;1.0;8394.0;39134.0;1.0;gumtreecom;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;34.0;1.0;23.0;761.0;15.0;26.0;1.0;34.102.241.40;www.gumtree.com.au;40.241.102.34.bc.googleusercontent.com;0;Kansas City;Missouri;US;AS396982 Google LLC;64106;America/Chicago;40.241.102.34.bc.googleusercontent.com;39.0997;-94.5786
http://www.gmarket.system-ns.org;31.0;www.gmarket.system-ns.org;25.0;0.0;org;51.63883735;0.470588235;0.0799628;0.058998283;3.0;2.0;0.0;0.0;0.0;17.0;0.548;0.0;0.0;0.0;0.0;0.0;3.0;0.097;0.0;3.0;40.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;www.gmarket.system-ns.org;;0;;;;;;;;;
https://www.ichijinsha.co.jp;27.0;www.ichijinsha.co.jp;20.0;0.0;jp;100.0;0.846153846;0.0230451;0.053199965;2.0;2.0;0.0;0.0;0.0;13.0;0.481;0.0;0.0;0.0;0.0;0.0;2.0;0.074;1.0;591.0;344.0;1.0;ichiinshaco;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;5.0;8.0;48.0;0.0;50.0;1.0;35.186.194.210;www.ichijinsha.co.jp;210.194.186.35.bc.googleusercontent.com;0;Kansas City;Missouri;US;AS15169 Google LLC;64106;America/Chicago;210.194.186.35.bc.googleusercontent.com;39.0997;-94.5786
https://www.ags.school.nz;24.0;www.ags.school.nz;17.0;0.0;nz;100.0;0.7;0.0019933;0.06228813;2.0;2.0;0.0;0.0;0.0;10.0;0.417;0.0;0.0;0.0;0.0;0.0;2.0;0.083;1.0;895.0;16245.0;1.0;agsschool;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;15.0;14.0;38.0;161.0;0.0;176.0;1.0;203.171.223.80;www.ags.school.nz;ip-203-171-223-80.ags.school.nz;0;Auckland;Auckland;NZ;AS4771 Spark New Zealand Trading Ltd.;1010;Pacific/Auckland;ip-203-171-223-80.ags.school.nz;-36.8485;174.7635
https://www.mapsalud.com;23.0;www.mapsalud.com;16.0;0.0;com;100.0;1.0;0.5229071;0.058543573;3.0;1.0;0.0;0.0;0.0;10.0;0.435;0.0;0.0;0.0;0.0;0.0;1.0;0.043;1.0;776.0;474.0;1.0;mapsalud;100.0;100.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;5.0;10.0;2.0;1.0;14.0;1.0;44.240.229.201;www.mapsalud.com;ec2-44-240-229-201.us-west-2.compute.amazonaws.com;0;Boardman;Oregon;US;AS16509 Amazon.com, Inc.;97818;America/Los_Angeles;ec2-44-240-229-201.us-west-2.compute.amazonaws.com;45.8399;-119.7006
https://www.rakennuslehti.fi;27.0;www.rakennuslehti.fi;20.0;0.0;fi;100.0;1.0;0.0027596;0.052936489;2.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;9234.0;2571.0;1.0;rakennuslehti;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;150.0;2.0;8.0;1016.0;6.0;1015.0;1.0;95.216.218.239;www.rakennuslehti.fi;rak-web01.hel.mngd.fi;0;Helsinki;Uusimaa;FI;AS24940 Hetzner Online GmbH;00100;Europe/Helsinki;rak-web01.hel.mngd.fi;60.1695;24.9354
https://www.psd-dude.com;23.0;www.psd-dude.com;16.0;0.0;com;100.0;0.625;0.5229071;0.051959848;3.0;1.0;0.0;0.0;0.0;9.0;0.391;0.0;0.0;0.0;0.0;0.0;2.0;0.087;1.0;644.0;1463.0;1.0;psd-dude;100.0;100.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.0;4.0;8.0;94.0;0.0;44.0;1.0;172.67.142.96;www.psd-dude.com;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.ihub-tansa.jaxa.jp;29.0;www.ihub-tansa.jaxa.jp;22.0;0.0;jp;100.0;0.4;0.0230451;0.046509561;2.0;2.0;0.0;0.0;0.0;14.0;0.483;0.0;0.0;0.0;0.0;0.0;3.0;0.103;1.0;451.0;384.0;1.0;ihub-tansaaxa;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;1.0;4.0;39.0;0.0;30.0;1.0;159.60.133.108;www.ihub-tansa.jaxa.jp;;0;Seattle;Washington;US;AS35280 F5 Networks SARL;98104;America/Los_Angeles;;47.6036;-122.3256
https://www.shoppersshop.com;27.0;www.shoppersshop.com;20.0;0.0;com;100.0;1.0;0.5229071;0.058644706;3.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;210.0;541.0;1.0;shoppersshop;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;6.0;54.0;0.0;59.0;1.0;216.92.243.127;www.shoppersshop.com;shoppersshop.com;0;Pittsburgh;Pennsylvania;US;AS7859 pair Networks;15212;America/New_York;shoppersshop.com;40.4406;-79.9959
https://www.extensionmethod.net;30.0;www.extensionmethod.net;23.0;0.0;net;100.0;1.0;0.0384199;0.063767167;3.0;1.0;0.0;0.0;0.0;17.0;0.567;0.0;0.0;0.0;0.0;0.0;1.0;0.033;1.0;1216.0;854.0;1.0;extensionmethod;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;207.0;0.0;2.0;1.0;46.182.180.20;www.extensionmethod.net;mail.exactnet5.nl;0;Amsterdam;North Holland;NL;AS12859 BIT BV;1012;Europe/Amsterdam;mail.exactnet5.nl;52.374;4.8897
https://www.ireallytrade.com;27.0;www.ireallytrade.com;20.0;0.0;com;100.0;1.0;0.5229071;0.06352436;3.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;357.0;1586.0;1.0;ireallytrade;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;27.0;4.0;9.0;40.0;5.0;9.0;1.0;192.196.157.188;www.ireallytrade.com;ireallytrade.com;0;Atlanta;Georgia;US;AS63410 PrivateSystems Networks;30302;America/New_York;ireallytrade.com;33.749;-84.388
https://www.broesels-buecherregal.de;35.0;www.broesels-buecherregal.de;28.0;0.0;de;100.0;0.619047619;0.0326503;0.059401794;2.0;1.0;0.0;0.0;0.0;21.0;0.6;0.0;0.0;0.0;0.0;0.0;2.0;0.057;1.0;982.0;9381.0;1.0;broesels-buecherregal;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;16.0;3.0;5.0;77.0;9.0;79.0;1.0;85.13.146.16;www.broesels-buecherregal.de;dd50934.kasserver.com;0;Berlin;Berlin;DE;AS34788 Neue Medien Muennich GmbH;10119;Europe/Berlin;dd50934.kasserver.com;52.5244;13.4105
https://www.ijesc.org;20.0;www.ijesc.org;13.0;0.0;org;100.0;1.0;0.0799628;0.06448957;3.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;582.0;700.0;1.0;ijesc;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;18.0;4.0;10.0;52.0;1.0;60.0;1.0;104.21.73.173;www.ijesc.org;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.grundeinkommen.ch;28.0;www.grundeinkommen.ch;21.0;0.0;ch;100.0;1.0;0.0049832;0.05880511;2.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;1308.0;8047.0;1.0;grundeinkommen;100.0;100.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;17.0;27.0;123.0;0.0;142.0;1.0;149.126.4.95;www.grundeinkommen.ch;s086.cyon.net;0;Zürich;Zurich;CH;AS47302 cyon GmbH;8000;Europe/Zurich;s086.cyon.net;47.3667;8.55
https://btopenworldwebmailing.square.site/;41.0;btopenworldwebmailing.square.site;33.0;0.0;site;50.86695835;0.785714286;0.0017656;0.055099153;4.0;1.0;0.0;0.0;0.0;31.0;0.756;0.0;0.0;0.0;0.0;0.0;2.0;0.049;1.0;68.0;80.0;1.0;btopenworldwebmailingsquare;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;btopenworldwebmailing.square.site/;;0;;;;;;;;;
https://visualize-detalhes-online.com/luiza/?userid=13&amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;visualize-detalhes-online.com/luiza/?userid=13&amp;;0;;;;;;;;;
https://www.rusticity.com;24.0;www.rusticity.com;17.0;0.0;com;100.0;1.0;0.5229071;0.058895576;3.0;1.0;0.0;0.0;0.0;11.0;0.458;0.0;0.0;0.0;0.0;0.0;1.0;0.042;1.0;3026.0;2675.0;1.0;rusticity;100.0;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;22.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;35.0;22.0;37.0;234.0;19.0;18.0;1.0;23.227.38.32;www.rusticity.com;myshopify.com;0;Ottawa;Ontario;CA;AS13335 Cloudflare, Inc.;K2P;America/Toronto;myshopify.com;45.4166;-75.6904
https://www.esurranty.com;24.0;www.esurranty.com;17.0;0.0;com;100.0;1.0;0.5229071;0.062196074;3.0;1.0;0.0;0.0;0.0;11.0;0.458;0.0;0.0;0.0;0.0;0.0;1.0;0.042;1.0;2351.0;19511.0;1.0;esurranty;100.0;100.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;13.0;17.0;13.0;92.0;18.0;91.0;1.0;76.223.105.230;www.esurranty.com;a16e665f42988324c.awsglobalaccelerator.com;0;Seattle;Washington;US;AS16509 Amazon.com, Inc.;98108;America/Los_Angeles;a16e665f42988324c.awsglobalaccelerator.com;47.5413;-122.3129
https://www.hallekis.com;23.0;www.hallekis.com;16.0;0.0;com;100.0;1.0;0.5229071;0.059072935;3.0;1.0;0.0;0.0;0.0;10.0;0.435;0.0;0.0;0.0;0.0;0.0;1.0;0.043;1.0;1081.0;654.0;1.0;hallekis;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;218.0;2.0;5.0;0.0;0.0;28.0;1.0;46.30.215.51;www.hallekis.com;webcluster2.webpod15-cph3.one.com;0;Copenhagen;Capital Region;DK;AS51468 One.com A/S;1072;Europe/Copenhagen;webcluster2.webpod15-cph3.one.com;55.6759;12.5655
http://www.fgurb.cannca.shop;27.0;www.fgurb.cannca.shop;21.0;0.0;shop;57.90080738;0.583333333;0.0004041;0.05467462;4.0;2.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;2.0;0.074;0.0;8.0;41.0;1.0;fgurbcannca;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;www.fgurb.cannca.shop;;0;;;;;;;;;
https://www.observatoryoc.com;28.0;www.observatoryoc.com;21.0;0.0;com;100.0;1.0;0.5229071;0.06722817;3.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;1867.0;1159.0;1.0;observatoryoc;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;16.0;13.0;45.0;47.0;0.0;22.0;1.0;3.160.132.90;www.observatoryoc.com;server-3-160-132-90.lis50.r.cloudfront.net;0;Lisbon;Lisbon;PT;AS16509 Amazon.com, Inc.;1000-001;Europe/Lisbon;server-3-160-132-90.lis50.r.cloudfront.net;38.7167;-9.1333
https://www.creamwine.com;24.0;www.creamwine.com;17.0;0.0;com;100.0;1.0;0.5229071;0.069472147;3.0;1.0;0.0;0.0;0.0;11.0;0.458;0.0;0.0;0.0;0.0;0.0;1.0;0.042;1.0;248.0;456.0;1.0;creamwine;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;5.0;10.0;20.0;0.0;13.0;1.0;216.170.124.200;www.creamwine.com;greywood.webnethost.net;0;Toronto;Ontario;CA;AS21949 Beanfield Technologies Inc.;M5A;America/Toronto;greywood.webnethost.net;43.7064;-79.3986
